MOLECULE_NAME,SMILES,logP
4 219,CC(O)=NC1=CC(Cl)=CC(Cl)=C1,"3,17"
4 220,OC(=C)NC1=CC(Cl)=CC(Cl)=C1,"3,17"
4 226,Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,"8,16"
4 229,CN(C)C(=O)NS(=O)(=O)c1ccccc1,"0,28"
4 234,CN(C)C(=O)N=S(O)(=O)C1=CC=CC=C1,"0,28"
4 236,OCCN1CCN(CC1)C(=O)CN1C(=O)Sc2ccc(Cl)cc12,"1,04"
4 237,OCCN1CCN(CC1)C(O)=CN1C(=O)SC2=CC=C(Cl)C=C12,"1,04"
4 242,Clc1ccc(c(Cl)c1)-c1ccc(Cl)c(Cl)c1,"6,31"
4 247,ClCCOC(c1ccccc1)c1ccccc1,"4,38"
4 250,Clc1ccc(cc1)-c1cc(Cl)c(Cl)cc1Cl,"6,67"
4 254,CCOC(=O)c1cncn1C(C)c1ccccc1,"3,05"
4 258,CN(C=O)C1=C(N)N(C)C(=O)NC1=O,"-1,30"
4 263,CN(C=O)C1=C(O)NC(=O)N(C)C1=N,"-1,30"
4 271,CN(C=O)C1C(=O)NC(=O)N(C)C1=N,"-1,30"
4 277,Cn1c(ncc1[N+]([O-])=O)C1=NOC2CCCCC12,"2,22"
4 283,CN1C(=CN=C1C1=C2CCCCC2ON1)[N+]([O-])=O,"2,22"
4 286,Cc1cc(C)c(c(C)c1)S(=O)(=O)c1ccc(N)cc1,"3,06"
4 291,COc1cc(Cl)cc(Cl)c1,"3,80"
4 294,CN1C(=O)N=C2N=C(O)N(C)C(O)=C12,"-0,22"
4 295,CN1C(O)=NC2=C1C(=O)N(C)C(O)=N2,"-0,22"
4 312,Clc1cc(Cl)c(c(Cl)c1)-c1c(Cl)cc(Cl)cc1Cl,"7,55"
4 317,CC(C)CC(NC(=O)CN=C(C)O)C(N)=O,"-0,78"
4 318,CC(C)CC(N=C(O)CNC(O)=C)=C(N)O,"-0,78"
4 319,CC(C)CC(N=C(O)CN=C(C)O)=C(N)O,"-0,78"
4 320,CC(C)CC(NC(O)=CN=C(C)O)=C(N)O,"-0,78"
4 331,CC(C)CC(N=C(O)CNC(O)=C)C(N)=O,"-0,78"
4 337,CC(C)CC(NC(O)=CNC(O)=C)C(N)=O,"-0,78"
4 339,CC(C)CC(NC(O)=CN=C(C)O)C(N)=O,"-0,78"
4 362,CC(C)NCC(O)COC1=CC=CC(CNC(C)=O)=C1,"0,34"
4 363,CC(C)NCC(O)COC1=CC(CNC(O)=C)=CC=C1,"0,34"
4 373,CN(C)C(=O)NC1=CC(Cl)=C(C=C1)N1N=C(OC1=O)C(C)(C)C,"2,51"
4 378,COC(=O)c1cncnc1,"0,03"
4 383,COC(=O)c1cccnn1,"-0,43"
4 387,Clc1ccc(Cl)c(c1)-c1ccccc1,"5,10"
4 392,Clc1ccc(cc1)-c1ccccc1Cl,"5,09"
4 396,CC(C)(C)NCC(O)COc1ccccc1C#N,"1,60"
4 399,CNC(=O)COc1ccc(OCC(O)CNC(C)C)cc1,"0,56"
4 402,CNC(O)=COC1=CC=C(OCC(O)CNC(C)C)C=C1,"0,56"
4 407,NS(=O)(=O)C1=CC=CC(=C1)C(O)=C,"0,21"
4 409,CC(=O)C1=CC(=CC=C1)S(N)(=O)=O,"0,21"
4 417,[O-][N+](=O)C1=CC=CC=C1NC(=O)CN1CCCCC1,"2,75"
4 418,OC(NC1=C(C=CC=C1)[N+]([O-])=O)=CN1CCCCC1,"2,75"
4 429,COc1ccccc1N1CCNCC1,"1,67"
4 432,Clc1ccc(Cl)c(c1)-c1cc(Cl)ccc1Cl,"6,09"
4 437,[O-][N+](=O)C1=CC=C2NC=CC=C2C1=N,"1,61"
4 438,NC1=C(C=CC2=C1C=CC=N2)[N+]([O-])=O,"1,61"
4 442,CC(=O)NC1=CC2=NC=CC=C2C=C1,"1,55"
4 443,OC(=C)NC1=CC2=NC=CC=C2C=C1,"1,55"
4 451,OC(=C)N=C1C=CC2=CC=CNC2=C1,"1,55"
4 453,CC(=O)N=C1C=CC2=CC=CNC2=C1,"1,55"
4 455,CN1C(C(O)=NC2=CC=CC=N2)=C(O)C2=CC=CC=C2S1(=O)=O,"1,98"
4 456,CN1C(=C(O)NC2=CC=CC=N2)C(=O)C2=CC=CC=C2S1(=O)=O,"1,98"
4 459,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,"1,98"
4 473,CCOP(S)(OC1=CC(C)=CC=C1[N+]([O-])=O)N=C(C)CC,"4,62"
4 474,CCOP(S)(NC(=C)CC)OC1=CC(C)=CC=C1[N+]([O-])=O,"4,62"
4 476,CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,"4,62"
4 480,CCOP(S)(NC(C)=CC)OC1=CC(C)=CC=C1[N+]([O-])=O,"4,62"
4 483,CCOP(S)(OC1=CC(C)=CC=C1[N+]([O-])=O)=NC(C)CC,"4,62"
4 485,CC1=CC=CC(C)=C1N=C(O)C1CNCCN1,"0,38"
4 486,CC1=CC=CC(C)=C1NC(O)=C1CNCCN1,"0,38"
4 494,CC1=CC=CC(C)=C1NC(O)C1NCCN=C1,"0,38"
4 496,CC1=CC=CC(C)=C1NC(O)C1=CNCCN1,"0,38"
4 498,CC1=CC=CC(C)=C1NC(O)C1=NCCNC1,"0,38"
4 500,CCOC(=O)C(=NNc1cc(Cl)c(Cl)c(Cl)c1)C#N,"5,03"
4 505,CCOC(=O)C(N=NC1=CC(Cl)=C(Cl)C(Cl)=C1)=C=N,"5,03"
4 506,CCOC(=O)C(N=NC1=CC(Cl)=C(Cl)C(Cl)=C1)C#N,"5,03"
4 507,CC(=O)C(N=NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)=C=N,"5,31"
4 508,OC(=C)C(=NNC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,"5,31"
4 509,CC(O)=C(N=NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,"5,31"
4 510,OC(=C)C(N=NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)=C=N,"5,31"
4 511,CC(=O)C(=NNC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,"5,31"
4 515,OC(=C)C(N=NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,"5,31"
4 516,CC(=O)C(N=NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,"5,31"
4 517,CCOC(=O)C(=NNC1=CC(Cl)=CC=C1)C#N,"3,94"
4 522,CCOC(=O)C(N=NC1=CC(Cl)=CC=C1)=C=N,"3,94"
4 523,CCOC(=O)C(N=NC1=CC(Cl)=CC=C1)C#N,"3,94"
4 524,COC(=O)C(N=NC1=CC=CC=C1)C#N,"2,59"
4 525,COC(=O)C(=NNC1=CC=CC=C1)C#N,"2,59"
4 529,COC(=O)C(N=NC1=CC=CC=C1)=C=N,"2,59"
4 530,NCCn1ccc(=O)c(O)c1,"-0,66"
4 536,CC1=NC2=CC=C(I)C=C2S(=O)(=O)N1,"1,61"
4 537,CC1=NC2=CC=C(I)C=C2S(O)(=O)=N1,"1,61"
4 539,IC1=CC=C2NC(=C)NS(=O)(=O)C2=C1,"1,61"
4 546,OS1(=O)=NC(=C)NC2=CC=C(I)C=C12,"1,61"
4 548,ClCC1=NS(=O)(=O)C2=CC=C(Cl)C=C2N1,"1,68"
4 549,OS1(=O)=NC(CCl)=NC2=C1C=CC(Cl)=C2,"1,68"
4 551,ClC=C1NC2=C(C=CC(Cl)=C2)S(=O)(=O)N1,"1,68"
4 558,OS1(=O)=NC(NC2=C1C=CC(Cl)=C2)=CCl,"1,68"
4 560,NC1=NC2=CC(Cl)=CC=C2S(O)(=O)=N1,"0,91"
4 563,NC1=NS(=O)(=O)c2ccc(Cl)cc2N1,"0,91"
4 576,OC(N(CC=C)CC=C)=C(Cl)Cl,"1,84"
4 578,ClC(Cl)C(=O)N(CC=C)CC=C,"1,84"
4 581,CCOc1cnccn1,"1,28"
4 586,Clc1ccc(Cl)c(c1)-c1c(Cl)ccc(Cl)c1Cl,"6,55"
4 591,Clc1cc(Cl)c(cc1Cl)-c1c(Cl)ccc(Cl)c1Cl,"7,28"
4 596,Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)c(Cl)c1Cl,"7,60"
4 601,Oc1cccc2cc(ccc12)[N+]([O-])=O,"3,50"
4 605,Clc1cccc(c1)-c1cccc(Cl)c1Cl,"5,57"
4 610,Clc1ccc(cc1)-c1cccc(Cl)c1Cl,"5,42"
4 614,O=Cc1cccc(Oc2ccccc2)c1,"3,38"
4 618,Clc1cc(Cl)cc(c1)-c1cc(Cl)c(Cl)c(Cl)c1Cl,"7,43"
4 624,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3=C(O)CC12C)C(=O)CO,"2,45"
4 625,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3=C(O)CC12C)C(O)=CO,"2,45"
4 627,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3=C(O)CC12C)C(O)=CO,"2,45"
4 628,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3=C(O)CC12C)C(O)=CO,"2,45"
4 630,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C)C(O)=CO,"2,45"
4 632,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3C(=O)CC12C)C(O)=CO,"2,45"
4 634,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3C(=O)CC12C)C(O)=CO,"2,45"
4 636,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)=CC12C)C(O)=CO,"2,45"
4 638,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3C(O)=CC12C)C(O)=CO,"2,45"
4 640,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3C(O)=CC12C)C(O)=CO,"2,45"
4 643,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3=C(O)CC12C)C(=O)CO,"2,45"
4 645,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3=C(O)CC12C)C(=O)CO,"2,45"
4 647,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C)C(=O)CO,"2,45"
4 650,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3C(=O)CC12C)C(=O)CO,"2,45"
4 652,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3C(=O)CC12C)C(=O)CO,"2,45"
4 654,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)=CC12C)C(=O)CO,"2,45"
4 656,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3=C(O)CC12C)C(O)C=O,"2,45"
4 657,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3C(O)=CC12C)C(=O)CO,"2,45"
4 659,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3C(O)=CC12C)C(=O)CO,"2,45"
4 661,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3=C(O)CC12C)C(O)C=O,"2,45"
4 662,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3=C(O)CC12C)C(O)C=O,"2,45"
4 663,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C)C(O)C=O,"2,45"
4 664,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3C(=O)CC12C)C(O)C=O,"2,45"
4 665,CC(=O)OC1(CCC2C3CCC4=CC(O)=CCC4(C)C3C(=O)CC12C)C(O)C=O,"2,45"
4 666,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)=CC12C)C(O)C=O,"2,45"
4 667,CC(=O)OC1(CCC2C3CC=C4C=C(O)CCC4(C)C3C(O)=CC12C)C(O)C=O,"2,45"
4 668,Cc1ccc2n(C)c(N)nc2c1,"1,47"
4 674,CN(C)C(=O)NC1=CC=CC(N)=C1,"-0,10"
4 679,Brc1cccc(Oc2ccc(Br)c(Br)c2Br)c1,"6,05"
4 683,CC(O)c1ccc2ccccc2c1,"2,68"
4 688,COC(C)(C)CCCC(C)C\\C=C\\C(C)=CC(=O)OC(C)C,"5,50"
4 694,CCCCN1C2=C(NC=N2)C(=O)NC1=O,"0,84"
4 708,CCCCN1C2=NC=NC2=C(O)NC1=O,"0,84"
4 712,Brc1ccc(cc1)N1C(=O)CCC1=O,"1,18"
4 715,OC1=CCC(=O)N1C1=CC=C(Br)C=C1,"1,18"
4 717,BrC1=CC=C(C=C1)N1C(=O)CCC1=O,"1,18"
4 719,COCCOc1ccccc1,"1,73"
4 722,CCOC(=O)COc1cccc2ccccc12,"2,90"
4 726,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,"0,81"
4 732,CCOC(=O)c1ncccn1,"-0,31"
4 737,CC(C)(C)C1CCN(CC1)N=O,"2,54"
4 739,OC(C=C)=NCCCN1CCOCC1,"-0,53"
4 743,OC(NCCCN1CCOCC1)=C=C,"-0,53"
4 745,NC(=N)N=C(O)NC1=CC=C(C(Cl)=C1)[N+]([O-])=O,"1,79"
4 768,CCCNC(=N)NC(N)=NC1=CC=C(Cl)C=C1,"2,63"
4 780,COC1=CC=C(OC)C(=C1)N=C1NCCN1,"0,97"
4 786,O=NN1CCCCC1=O,"-1,05"
4 787,OC1=CCCCN1N=O,"-1,05"
4 790,NS(=O)(=O)C1=CC=CC(I)=C1,"1,58"
4 795,CCOP(O)(SCCSCC)C=C,"2,03"
4 796,CCOP(=O)(CC)SCCSCC,"2,03"
4 799,CCOP(O)(SCCSCC)=CC,"2,03"
4 802,CC(C)(C)OC(=O)C(C(=O)OC(C)(C)C)=C1SCCS1,"4,01"
4 805,COc1ccccc1C(=O)c1ccncc1,"1,86"
4 811,COC(=O)Nc1cccc(OC)c1,"1,92"
4 816,Cc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,"0,08"
4 822,O=s1ccc2ccccc12,"1,01"
4 828,OC1=NC2=CC=C(Br)C=C2C(=NC1)C1=CC=CC=C1Cl,"3,30"
4 832,Clc1ccccc1C1=NCC(=O)Nc2ccc(Br)cc12,"3,30"
4 833,ClC1=CC=CC=C1C1=C2C=C(Br)C=CC2=NC(=O)CN1,"3,30"
4 835,COC1=CC(NCC2=C(C)C3=C(N)NC(=N)N=C3C=C2)=CC(OC)=C1OC,"2,55"
4 850,CCCCCOC1=CC=CC(=C1)N=C(O)OCCN1CCCCC1,"5,50"
4 857,CCNCNC(=O)C1=CC=CC=C1,"0,56"
4 863,Clc1cccc(c1Cl)-c1c(Cl)c(Cl)cc(Cl)c1Cl,"7,25"
4 868,CC1=NNC(=N)O1,"-0,92"
4 874,NC(=O)OC1C2CCCCC2C2=C(C=CC=C2)C1OC(N)=O,"2,17"
4 888,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,"6,19"
4 891,CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,"3,16"
4 892,CCC12CC(=C)C3C(CCC4=C3CCC(=O)C4)C1CCC2(O)C#C,"3,16"
4 895,CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=C3CC=C(O)C4)[C@@H]1CC[C@@]2(O)C#C,"3,16"
4 898,CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=C3CCC(O)=C4)[C@@H]1CC[C@@]2(O)C#C,"3,16"
4 901,CCC12CC(=C)C3C(CC=C4CC(=O)CCC34)C1CCC2(O)C#C,"3,16"
4 908,CC[C@]12CC(=C)[C@H]3[C@@H](CC=C4CC(O)=CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,"3,16"
4 911,CC[C@]12CC(=C)[C@H]3[C@@H](CC=C4C=C(O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,"3,16"
4 914,CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(O)=CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,"3,16"
4 917,CNC(=O)ON=C1COCCS1,"0,00"
4 920,CN=C(O)ONC1=COCCS1,"0,00"
4 922,CC(C)NNC(=O)C(C)OC1=CC=CC(C)=C1,"1,88"
4 925,CC(C)NNC(O)=C(C)OC1=CC(C)=CC=C1,"1,88"
4 927,CC(C)N=NC(O)C(C)OC1=CC(C)=CC=C1,"1,88"
4 929,CC(OC1=CC(C)=CC=C1)C(O)NN=C(C)C,"1,88"
4 931,CC(OC1=CC(C)=CC=C1)C(O)NNC(C)=C,"1,88"
4 936,Clc1cccc(c1Cl)-c1cc(Cl)c(Cl)c(Cl)c1Cl,"7,32"
4 941,CC1CN(N=O)C(C)CN1N=O,"0,15"
4 944,O=NN1CCCN(CC1)N=O,"-0,51"
4 946,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,"2,88"
4 947,CC(C)C(NC(O)=C(CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)=C(O)O,"2,88"
4 951,CC(C)C(NC(O)C(=CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)=C(O)O,"2,88"
4 952,CC(C)C(N=C(O)C(CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)=C(O)O,"2,88"
4 960,CC(C)C(=NC(O)=C(CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)C(O)O,"2,88"
4 961,CC(C)C(NC(O)C(CC1=CC=CC=C1)=NC(=O)OCC1=CC=CC=C1)=C(O)O,"2,88"
4 966,CC(C)C(=NC(O)C(=CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)C(O)O,"2,88"
4 967,CC(C)C(N=C(O)C(CC1=CC=CC=C1)=NC(O)OCC1=CC=CC=C1)=C(O)O,"2,88"
4 976,CC(C)C(=NC(O)C(CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)C(O)=O,"2,88"
4 978,CC(C)C(=NC(=O)C(CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)C(O)O,"2,88"
4 984,CC(C)C(NC(O)=C(CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)C(O)=O,"2,88"
4 988,CC(C)C(=NC(O)C(CC1=CC=CC=C1)=NC(=O)OCC1=CC=CC=C1)C(O)O,"2,88"
4 989,CC(C)C(N=C(O)C(CC1=CC=CC=C1)=NC(O)OCC1=CC=CC=C1)C(O)=O,"2,88"
4 990,CC(C)C(NC(O)C(=CC1=CC=CC=C1)N=C(O)OCC1=CC=CC=C1)C(O)=O,"2,88"
4 991,CC(C)C(NC(O)C(CC1=CC=CC=C1)=NC(=O)OCC1=CC=CC=C1)C(O)=O,"2,88"
4 992,ClC1=CC=CC=C1N=NC(C#N)C#N,"3,12"
4 993,ClC1=CC=CC=C1NN=C(C#N)C#N,"3,12"
4 997,ClC1=CC=CC=C1N=NC(C#N)=C=N,"3,12"
5 000,CCOC1=CC(CC2=CNC(N)=NC2=N)=CC(OCC)=C1C(C)(C)O,"2,46"
5 014,CCOc1cccc(NC(=O)OCCN2CCCCC2)c1,"3,77"
5 021,NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc1ccccc1)C(O)=O,"3,92"
5 027,COC1=CC(N)=C(Cl)C=C1C(O)=NC1CCN(CC2=CC=CC=C2)CC1,"3,58"
5 032,CCCCCCCCN(C)N=NC1=C(N=CN1)C(O)=N,"3,22"
5 040,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1N,"0,83"
5 054,CC(C)N=C(O)NS(=O)(=O)C1=CNC=CC1=NC1=CC=CC(C)=C1,"3,37"
5 063,CC(=C)N=C(O)NS(O)(=O)C1=CN=CC=C1NC1=CC=CC(C)=C1,"3,37"
5 067,CC(C)=NC(O)=NS(O)(=O)C1=CN=CC=C1NC1=CC=CC(C)=C1,"3,37"
5 069,CC(C)N=C(O)N=S(O)(=O)C1=CN=CC=C1NC1=CC=CC(C)=C1,"3,37"
5 082,CC(=C)NC(O)N=S(O)(=O)C1=CN=CC=C1NC1=CC=CC(C)=C1,"3,37"
5 086,CC(C)=NC(O)N=S(O)(=O)C1=CN=CC=C1NC1=CC=CC(C)=C1,"3,37"
5 099,Cc1ccccc1OC(=O)c1ccc(N)cc1O,"3,14"
5 102,Cc1cccc(C)c1OC(=O)c1ccc(N)cc1O,"3,88"
5 107,COC1C(Cl)C(Cl)C(OC)C(Cl)C1Cl,"3,15"
5 109,OCC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,"2,94"
5 111,CCC(C)C(NC(C)=O)C(O)=N,"-0,03"
5 112,CCC(C)C(NC(O)=C)=C(N)O,"-0,03"
5 114,CCC(C)C(N=C(C)O)=C(N)O,"-0,03"
5 118,CCC(C)=C(NC(O)=C)C(N)O,"-0,03"
5 120,CCC(=C)C(NC(C)O)=C(N)O,"-0,03"
5 121,CCC(C)=C(N=C(C)O)C(N)O,"-0,03"
5 123,CC=C(C)C(NC(C)O)=C(N)O,"-0,03"
5 124,CCC(C)=C(NC(C)O)C(N)=O,"-0,03"
5 129,CCC(C)C(NC(O)=C)C(N)=O,"-0,03"
5 142,CCC(C)C(=NC(O)=C)C(N)O,"-0,03"
5 144,CCC(=C)C(NC(C)O)C(N)=O,"-0,03"
5 146,CCC(C)C(=NC(C)O)C(N)=O,"-0,03"
5 148,CCC(C)C(=NC(C)=O)C(N)O,"-0,03"
5 152,CC=C(C)C(NC(C)O)C(N)=O,"-0,03"
5 154,CCC(=C)C(=NC(C)O)C(N)O,"-0,03"
5 155,CC=C(C)C(=NC(C)O)C(N)O,"-0,03"
5 156,CC(=O)OCCN1c2ccc(Cl)cc2C(=NC(OC(C)=O)C1=O)c1ccccc1,"2,74"
5 161,COC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1Cl,"5,04"
5 167,COc1ccc(O)c2ncccc12,"2,06"
5 171,CN(CCOC(=O)c1ccccc1)C(C)=O,"1,24"
5 172,CN(CCOC(=O)C1=CC=CC=C1)C(O)=C,"1,24"
5 177,COCCOCCOCCOc1ccccc1OCCOCCOCCOC,"0,38"
5 181,OC1=NC2=CC=CC=C2N1CCCN1CCC(CC1)N1C(=O)NC2=CC(Cl)=CC=C12,"3,90"
5 192,CCNCC(F)(F)F,"0,74"
5 194,OC(NC1=CC=CC=C1Br)=CN1CCCCC1,"2,94"
5 196,BrC1=CC=CC=C1NC(=O)CN1CCCCC1,"2,94"
5 201,Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,"8,20"
5 206,CC(C)CC1NC(O)=NC1=O,"0,35"
5 207,CC(=C)CC1=C(O)NC(O)N1,"0,35"
5 208,CC(C)=CC1=C(O)NC(O)N1,"0,35"
5 209,CC(C)CC1=C(O)NC(O)=N1,"0,35"
5 213,CC(=C)C=C1NC(O)NC1O,"0,35"
5 214,CC(=C)CC1=NC(O)NC1O,"0,35"
5 215,CC(C)=CC1=NC(O)NC1O,"0,35"
5 218,CC(C)=C=C1NC(O)NC1O,"0,35"
5 219,CC(=C)CC1NC(O)NC1=O,"0,35"
5 220,CC(C)=CC1NC(O)NC1=O,"0,35"
5 221,CC(C)C=C1NC(O)NC1=O,"0,35"
5 223,CC(C)CC1=NC(O)NC1=O,"0,35"
5 230,CC(C)C=C1NC(=O)NC1O,"0,35"
5 232,CC(C)CC1=NC(=O)NC1O,"0,35"
5 250,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,"3,00"
5 256,CC(=O)NC1=CC=C(Cl)C=C1F,"1,91"
5 257,OC(=C)NC1=CC=C(Cl)C=C1F,"1,91"
5 263,COC1=C(C=C2N=NNC2=C1)C(O)=NCC1CCCN1CC=C,"1,79"
5 278,CC(=O)OC1CCCCC1N=C(O)N(CCCl)N=O,"1,98"
5 283,CN(C)CNC(=O)C1=CC=CC=C1,"0,63"
5 288,CC(C)(O)C1CCC(C)(O1)C=C,"2,43"
5 293,CC(C)CNCC(=O)NC(O)=C=[N+]=[N-],"0,37"
5 295,CC(C)CNCC(=O)N=C(O)C=[N+]=[N-],"0,37"
5 297,CC(C)CNC=C(O)NC(=O)C=[N+]=[N-],"0,37"
5 303,CC(C)CNCC(=O)NC([O-])=C[N+]#N,"0,37"
5 304,CC(C)N=C(O)NO,"0,20"
5 310,CC(C)NC(O)N=O,"0,20"
5 312,OC(=O)CC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1CS2,"2,97"
5 313,OC(O)=CC1=CC=C2C(SCC3=CC=CC=C3C2=O)=C1,"2,97"
5 317,Clc1ccc(Oc2ccccc2Cl)cc1Cl,"5,50"
5 321,COC(=O)c1cc(Sc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,"4,76"
5 328,COC1=C(C=C(CC2=CNC(=N)N=C2N)C=C1N(C)C)N(C)C,"2,05"
5 342,Cc1cccc(c1)C1CNCCO1,"1,52"
5 347,COC1=CC=C(NC(O)=NN)C=C1,"0,17"
5 349,COC1=CC=C(NC(O)N=N)C=C1,"0,17"
5 357,CN(Cc1cccc(C)c1)N=O,"1,96"
5 361,CN(Cc1ccc(C)cc1)N=O,"2,14"
5 365,CN(C)C(=O)SCCCCOc1ccccc1,"3,28"
5 368,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,"3,18"
5 374,COC1=C(C=CC(C)=C1)N=C1NCCN1,"1,64"
5 383,CC(C)OC(=O)[C@@H](C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,"3,69"
5 389,COC(=O)N(C)SN(C)C(=O)ON=C(C)SC,"1,40"
5 392,COC(=O)N(C)SN(C)C(=O)ONC(=C)SC,"1,40"
5 393,CCN(C)c1nc(nc(n1)N(C)CC)N(C)CC,"3,90"
5 398,COP(=S)(OC)SCC(=O)N(C(C)C)C1=CC=C(Cl)C=C1,"3,81"
5 399,COP(=S)(OC)SC=C(O)N(C(C)C)C1=CC=C(Cl)C=C1,"3,81"
5 403,CC1CC2C3CC(F)=C4CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(O)=COC(=O)C(C)(C)C,"4,73"
5 405,CC1CC2C3CC(F)=C4C=C(O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(O)=COC(=O)C(C)(C)C,"4,73"
5 407,CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(O)=COC(=O)C(C)(C)C,"4,73"
5 409,CC1CC2C3CC(F)=C4CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,"4,73"
5 411,CC1CC2C3CC(F)=C4C=C(O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,"4,73"
5 413,CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,"4,73"
5 417,CC(C)(C)NCC(O)COc1ccccc1,"1,50"
5 421,CSC1=CC=CC(=C1)C1=NC(N)=NC(=N)N1,"2,16"
5 439,BrC1=CC2=C(NCC(=O)N=C2C=C1)C1=CC=CC=C1Br,"3,30"
5 440,OC1=NC2=CC=C(Br)C=C2C(=NC1)C1=CC=CC=C1Br,"3,30"
5 445,Brc1ccc2NC(=O)CN=C(c3ccccc3Br)c2c1,"3,30"
