REASON,MOLECULE_NAME,SMILES,logP
Duplicate,11 030,CCC(C)C(N=C(O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 031,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)N=C(O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 032,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)N=C(O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 033,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(O)=NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 034,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(O)=NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 035,CCC(C)C(NC(=O)C(C)N=C(O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 036,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 037,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 038,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 041,CCC(C)C(NC(=O)C(C)N=C(O)C(CC(C)C)NC(=O)C(N)CO)=C(O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 044,CCC(C)C(N=C(O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)=C(O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 045,CCC(C)C(N=C(O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)=C(O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 046,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(O)=C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 047,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(O)=C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 048,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)=C(O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 049,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)=C(O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 050,CCC(C)C(NC(=O)C(C)NC(O)=C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 051,CCC(C)C(NC(=O)C(C)NC(O)=C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 052,CCC(C)C(NC(O)=C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 053,CCC(C)C(NC(O)=C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 057,CCC(C)C(NC(O)=C(C)NC(=O)C(CC(C)C)NC(=O)C(N)CO)=C(O)NC(C(C)C)C(O)=O,"-1,94"
Duplicate,11 061,CCC(C)C(NC(O)=C(CC(C)C)N=C(O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 063,CCC(C)C(N=C(O)C(CC(C)C)NC(O)=C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 064,CCC(C)C(NC(O)=C(CC(C)C)NC(=O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 065,CCC(C)C(NC(O)=C(CC(C)C)NC(=O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 066,CCC(C)C(NC(=O)C(CC(C)C)NC(O)=C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 067,CCC(C)C(NC(=O)C(CC(C)C)NC(O)=C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 069,CCC(C)C(N=C(O)C(CC(C)C)N=C(O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 070,CCC(C)C(NC(=O)C(CC(C)C)N=C(O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 071,CCC(C)C(NC(=O)C(CC(C)C)N=C(O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 072,CCC(C)C(N=C(O)C(CC(C)C)NC(=O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 073,CCC(C)C(N=C(O)C(CC(C)C)NC(=O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 074,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 075,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)=C(O)O,"-1,66"
Duplicate,11 078,CCC(C)C(=NC(O)=C(CC(C)C)NC(=O)C(N)C(C)O)C(O)O,"-1,66"
Duplicate,11 080,CCC(C)C(=NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)O,"-1,66"
Duplicate,11 081,CCC(C)C(N=C(O)C(CC(C)C)N=C(O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 082,CCC(C)C(N=C(O)C(CC(C)C)N=C(O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 083,CCC(C)C(NC(=O)C(CC(C)C)N=C(O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 084,CCC(C)C(NC(=O)C(CC(C)C)N=C(O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 085,CCC(C)C(N=C(O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 086,CCC(C)C(N=C(O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 087,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 088,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 089,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 091,CCC(C)C(=NC(O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 093,CCC(C)C(N=C(O)C(CC(C)C)NC(O)=C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 095,CCC(C)C(NC(O)=C(CC(C)C)N=C(O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 096,CCC(C)C(NC(=O)C(CC(C)C)NC(O)=C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 097,CCC(C)C(NC(=O)C(CC(C)C)NC(O)=C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 098,CCC(C)C(NC(O)=C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 099,CCC(C)C(NC(O)=C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 102,CCC(C)C(NC(O)=C(CC(C)C)NC(O)=C(N)C(C)O)C(O)=O,"-1,66"
Duplicate,11 105,CCC(C)C(NC(O)=C(N)CC(C)C)=C(O)O,"-1,64"
Duplicate,11 107,CCC(C)=C(NC(O)=C(N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 110,CCC(C)C(N=C(O)C(N)CC(C)C)=C(O)O,"-1,64"
Duplicate,11 111,CCC(C)C(NC(=O)C(N)CC(C)C)=C(O)O,"-1,64"
Duplicate,11 112,CCC(C)C(NC(=O)C(N)CC(C)C)=C(O)O,"-1,64"
Duplicate,11 115,CCC(C)=C(N=C(O)C(N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 117,CCC(C)C(=NC(O)=C(N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 119,CCC(C)=C(NC(=O)C(N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 120,CCC(C)=C(NC(=O)C(N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 121,CCC(C)C(NC(O)C(=N)CC(C)C)=C(O)O,"-1,64"
Duplicate,11 123,CCC(C)C(NC(=O)C(N)=CC(C)C)C(O)O,"-1,64"
Duplicate,11 125,CCC(C)=C(NC(O)C(=N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 128,CCC(C)C(=NC(=O)C(N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 130,CCC(C)C(N=C(O)C(=N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 131,CCC(C)C(NC(=O)C(=N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 133,CCC(C)C(=NC(O)C(=N)CC(C)C)C(O)O,"-1,64"
Duplicate,11 135,CCC(C)C(NC(O)C(=N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 137,CCC(C)C(N=C(O)C(N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 138,CCC(C)C(NC(=O)C(N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 139,CCC(C)C(NC(=O)C(N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 140,CCC(C)C(NC(=O)C(N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 141,CCC(C)C(NC(=O)C(N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 143,CCC(C)C(=NC(O)C(N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 145,CCC(C)C(NC(O)=C(N)CC(C)C)C(O)=O,"-1,64"
Duplicate,11 150,CCCC(=NOCC)C1=C(O)CC2(CCCC2)OC1=O,"3,22"
Duplicate,11 151,CCCC(=NOCC)C1=C(O)CC2(CCCC2)OC1=O,"3,22"
Duplicate,11 152,CCC\\C(=N/OCC)C1=C(O)CC2(CCCC2)OC1=O,"3,22"
Duplicate,11 160,CCCCC(CON(=O)=O)ON(=O)=O,"3,51"
Duplicate,11 161,CCCCC(CO[N+]([O-])=O)O[N+]([O-])=O,"3,51"
Duplicate,11 162,CCCCC(CO[N+]([O-])=O)O[N+]([O-])=O,"3,51"
Duplicate,11 165,CCCCC=C(O)C1=CC=NC=C1,"2,90"
Duplicate,11 166,CCCCCC(=O)C1=CC=NC=C1,"2,90"
Duplicate,11 167,CCCCCC(=O)C1=CC=NC=C1,"2,90"
Duplicate,11 168,CCCCCC(=O)c1ccncc1,"2,90"
Duplicate,11 170,CCCCCCCCCCCCN=C=S,"7,13"
Duplicate,11 172,CCCCCCNC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC=N1,"2,24"
Duplicate,11 173,CCCCCCNc1ncnc2n(cnc12)C1OC(CO)C(O)C1O,"2,24"
Duplicate,11 174,CCCCCCNC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC=N1,"2,24"
Duplicate,11 175,CCCCCCNc1ncnc2n(cnc12)C1OC(CO)C(O)C1O,"2,24"
Duplicate,11 176,CCCCCCNc1ncnc2n(cnc12)C1OC(CO)C(O)C1O,"2,24"
Duplicate,11 177,CCCCCCN=C1NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,"2,24"
Duplicate,11 178,CCCCCCN=C1NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,"2,24"
Duplicate,11 179,CCCCCCN=C1N=CNC2=C1N=CN2C1OC(CO)C(O)C1O,"2,24"
Duplicate,11 181,CCCCCN=C(O)N1C(O)CN(C)C1=O,"1,75"
Duplicate,11 182,CCCCCNC(=O)N1C(O)CN(C)C1=O,"1,75"
Duplicate,11 183,CCCCCNC(=O)N1C(O)CN(C)C1=O,"1,75"
Duplicate,11 184,CCCCCNC(=O)N1C(O)CN(C)C1=O,"1,75"
Duplicate,11 186,CCCCN(CCO)CCCC,"2,65"
Duplicate,11 190,CCCCOCCCNC1=C2NC=NC2=NC=N1,"2,22"
Duplicate,11 191,CCCCOCCCNC1=C2N=C[N]C2=NC=N1,"2,22"
Duplicate,11 192,CCCCOCCCNC1=C2N=CNC2=NC=N1,"2,22"
Duplicate,11 193,CCCCOCCCNC1=C2N=CNC2=NC=N1,"2,22"
Duplicate,11 195,CCCCOCCCN=C1NC=NC2=C1NC=N2,"2,22"
Duplicate,11 196,CCCCOCCCN=C1NC=NC2=C1NC=N2,"2,22"
Duplicate,11 197,CCCCOCCCN=C1NC=NC2=C1N=CN2,"2,22"
Duplicate,11 198,CCCCOCCCN=C1NC=NC2=C1N=CN2,"2,22"
Duplicate,11 200,CCCCOCCCN=C1N=CNC2=C1NC=N2,"2,22"
Duplicate,11 201,CCCCOCCCN=C1N=CNC2=C1NC=N2,"2,22"
Duplicate,11 202,CCCCOCCCN=C1N=CNC2=C1N=CN2,"2,22"
Duplicate,11 203,CCCCOCCCN=C1N=CNC2=C1N=CN2,"2,22"
Duplicate,11 204,CCCCOCCCN=C1N=C[N]C2=C1N=CN2,"2,22"
Duplicate,11 205,CCCCOCCCN=C1N=CNC2=C1N=C[N]2,"2,22"
Duplicate,11 206,CCCCOCCCNC1=C2N=CN=C2NC=N1,"2,22"
Duplicate,11 207,CCCCOCCCNC1=C2N=CN=C2NC=N1,"2,22"
Duplicate,11 208,CCCCOCCC[N]C1=C2N=CN=C2NC=N1,"2,22"
Duplicate,11 209,CCCCOCCCNC1=C2N=CN=C2N=C[N]1,"2,22"
Duplicate,11 210,CCCCOCCCNC1=C2N=CN=C2N=CN1,"2,22"
Duplicate,11 211,CCCCOCCCNC1=C2N=CN=C2N=CN1,"2,22"
Duplicate,11 212,CCCCOCCCNc1[nH]cnc2ncnc12,"2,22"
Duplicate,11 216,CCCN(CCCCC(NC(O)=C)=C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 217,CCCN(CCCCC(N=C(C)O)=C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 218,CCCN(CCCCC(N=C(C)O)=C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 219,CCCN(CCCCC(NC(C)=O)=C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 222,CCCN(CCCC=C(NC(O)=C)C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 224,CCCN(CCCC=C(NC(C)O)C(O)=NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 226,CCCN(CCCC=C(N=C(C)O)C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 229,CCCN(CCCCC(NC(O)=C)C(O)=NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 231,CCCN(CCCCC(N=C(C)O)C(O)=NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 233,CCCN(CCCC=C(NC(C)O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 234,CCCN(CCCC=C(NC(C)=O)C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 235,CCCN(CCCC=C(NC(C)=O)C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 236,CCCN(CCCCC(NC(O)=C)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 237,CCCN(CCCCC(NC(O)=C)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 238,CCCN(CCCCC(NC(C)=O)C(O)=NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 239,CCCN(CCCCC(NC(C)=O)C(O)=NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 240,CCCN(CCCCC(N=C(C)O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 241,CCCN(CCCCC(N=C(C)O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 243,CCCN(CCCCC(NC(C)=O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 244,CCCN(CCCCC(NC(C)=O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 245,CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 246,CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 247,CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 249,CCCN(CCCCC(=NC(O)=C)C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 251,CCCN(CCCCC(=NC(C)O)C(O)=NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 252,CCCN(CCCCC(=NC(C)O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 253,CCCN(CCCCC(=NC(C)O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 255,CCCN(CCCCC(=NC(C)=O)C(O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 257,CCCN(CCC=CC(NC(C)O)C(=O)NCC1=CC=CC=C1)C(=O)N(CC=C)N=O,"2,11"
Duplicate,11 261,CCCOCCCNC1=C2NC=NC2=NC=N1,"1,74"
Duplicate,11 263,CCCOCCCNC1=C2N=CNC2=NC=N1,"1,74"
Duplicate,11 264,CCCOCCCNC1=C2N=CNC2=NC=N1,"1,74"
Duplicate,11 266,CCCOCCCN=C1NC=NC2=C1NC=N2,"1,74"
Duplicate,11 267,CCCOCCCN=C1NC=NC2=C1NC=N2,"1,74"
Duplicate,11 268,CCCOCCCN=C1NC=NC2=C1N=CN2,"1,74"
Duplicate,11 269,CCCOCCCN=C1NC=NC2=C1N=CN2,"1,74"
Duplicate,11 271,CCCOCCCN=C1N=CNC2=C1NC=N2,"1,74"
Duplicate,11 272,CCCOCCCN=C1N=CNC2=C1NC=N2,"1,74"
Duplicate,11 273,CCCOCCCN=C1N=CNC2=C1N=CN2,"1,74"
Duplicate,11 274,CCCOCCCN=C1N=CNC2=C1N=CN2,"1,74"
Duplicate,11 275,CCCOCCCN=C1N=C[N]C2=C1N=CN2,"1,74"
Duplicate,11 276,CCCOCCCN=C1N=CNC2=C1N=C[N]2,"1,74"
Duplicate,11 277,CCCOCCCNC1=C2N=CN=C2N=CN1,"1,74"
Duplicate,11 278,CCCOCCCNC1=C2N=CN=C2N=CN1,"1,74"
Duplicate,11 279,CCCOCCCNc1[nH]cnc2ncnc12,"1,74"
Duplicate,11 280,CCCOCCCNC1=C2N=CN=C2[N]C=N1,"1,74"
Duplicate,11 281,CCCOCCCNC1=C2N=CN=C2NC=N1,"1,74"
Duplicate,11 282,CCCOCCCNC1=C2N=CN=C2NC=N1,"1,74"
Duplicate,11 283,CCCOCCC[N]C1=C2N=CN=C2NC=N1,"1,74"
Duplicate,11 287,CCCOC1=CC=CC=C1CNC1=C2NC=NC2=NC=N1,"3,27"
Duplicate,11 288,CCCOC1=CC=CC=C1CNC1=C2N=C[N]C2=NC=N1,"3,27"
Duplicate,11 289,CCCOC1=C(CNC2=C3N=CNC3=NC=N2)C=CC=C1,"3,27"
Duplicate,11 290,CCCOC1=CC=CC=C1CNC1=C2N=CNC2=NC=N1,"3,27"
Duplicate,11 292,CCCOC1=C(CN=C2NC=NC3=C2N=CN3)C=CC=C1,"3,27"
Duplicate,11 293,CCCOC1=CC=CC=C1CN=C1NC=NC2=C1N=CN2,"3,27"
Duplicate,11 295,CCCOC1=C(CN=C2NC=NC3=C2NC=N3)C=CC=C1,"3,27"
Duplicate,11 296,CCCOC1=CC=CC=C1CN=C1NC=NC2=C1NC=N2,"3,27"
Duplicate,11 297,CCCOC1=C(CN=C2N=CNC3=C2NC=N3)C=CC=C1,"3,27"
Duplicate,11 298,CCCOC1=CC=CC=C1CN=C1N=CNC2=C1NC=N2,"3,27"
Duplicate,11 299,CCCOC1=C(CN=C2N=CNC3=C2N=CN3)C=CC=C1,"3,27"
Duplicate,11 300,CCCOC1=CC=CC=C1CN=C1N=CNC2=C1N=CN2,"3,27"
Duplicate,11 301,CCCOC1=CC=CC=C1CN=C1N=C[N]C2=C1N=CN2,"3,27"
Duplicate,11 302,CCCOC1=CC=CC=C1CN=C1N=CNC2=C1N=C[N]2,"3,27"
Duplicate,11 303,CCCOc1ccccc1CNC1=C2N=CN=C2N=C[N]1,"3,27"
Duplicate,11 304,CCCOC1=C(CNC2=C3N=CN=C3N=CN2)C=CC=C1,"3,27"
Duplicate,11 305,CCCOC1=CC=CC=C1CNC1=C2N=CN=C2N=CN1,"3,27"
Duplicate,11 306,CCCOc1ccccc1CNc1[nH]cnc2ncnc12,"3,27"
Duplicate,11 307,CCCOC1=C(CNC2=C3N=CN=C3NC=N2)C=CC=C1,"3,27"
Duplicate,11 308,CCCOC1=CC=CC=C1CNC1=C2N=CN=C2NC=N1,"3,27"
Duplicate,11 309,CCCOC1=CC=CC=C1C[N]C1=C2N=CN=C2NC=N1,"3,27"
Duplicate,11 312,CCCOC1=CC=C(CNC2=C3NC=NC3=NC=N2)C=C1,"3,15"
Duplicate,11 314,CCCOC1=CC=C(CNC2=C3N=CNC3=NC=N2)C=C1,"3,15"
Duplicate,11 315,CCCOC1=CC=C(CNC2=C3N=CNC3=NC=N2)C=C1,"3,15"
Duplicate,11 317,CCCOC1=CC=C(CN=C2NC=NC3=C2N=CN3)C=C1,"3,15"
Duplicate,11 318,CCCOC1=CC=C(CN=C2NC=NC3=C2N=CN3)C=C1,"3,15"
Duplicate,11 319,CCCOC1=CC=C(CN=C2[N]C=NC3=C2N=CN3)C=C1,"3,15"
Duplicate,11 320,CCCOC1=CC=C(CN=C2NC=NC3=C2NC=N3)C=C1,"3,15"
Duplicate,11 321,CCCOC1=CC=C(CN=C2NC=NC3=C2NC=N3)C=C1,"3,15"
Duplicate,11 322,CCCOC1=CC=C(CN=C2N=CNC3=C2N=CN3)C=C1,"3,15"
Duplicate,11 323,CCCOC1=CC=C(CN=C2N=CNC3=C2N=CN3)C=C1,"3,15"
Duplicate,11 324,CCCOC1=CC=C(CN=C2N=CNC3=C2N=C[N]3)C=C1,"3,15"
Duplicate,11 325,CCCOC1=CC=C(CN=C2N=CNC3=C2NC=N3)C=C1,"3,15"
Duplicate,11 326,CCCOC1=CC=C(CN=C2N=CNC3=C2NC=N3)C=C1,"3,15"
Duplicate,11 327,CCCOC1=CC=C(CN=C2N=C[N]C3=C2NC=N3)C=C1,"3,15"
Duplicate,11 329,CCCOC1=CC=C(CNC2=C3N=CN=C3N=CN2)C=C1,"3,15"
Duplicate,11 330,CCCOC1=CC=C(CNC2=C3N=CN=C3N=CN2)C=C1,"3,15"
Duplicate,11 331,CCCOc1ccc(CNc2[nH]cnc3ncnc23)cc1,"3,15"
Duplicate,11 332,CCCOC1=CC=C(CNC2=C3N=CN=C3[N]C=N2)C=C1,"3,15"
Duplicate,11 333,CCCOC1=CC=C(CNC2=C3N=CN=C3NC=N2)C=C1,"3,15"
Duplicate,11 334,CCCOC1=CC=C(CNC2=C3N=CN=C3NC=N2)C=C1,"3,15"
Duplicate,11 335,CCCOC1=CC=C(C[N]C2=C3N=CN=C3NC=N2)C=C1,"3,15"
Duplicate,11 337,CCCC1=C(O)C(=O)C=C(C)N1C,"0,40"
Duplicate,11 338,CCCC1=C(O)C(=O)C=C(C)N1C,"0,40"
Duplicate,11 339,CCCC1=C(O)C(=O)C=C(C)N1C,"0,40"
Duplicate,11 341,CCCC1=NC(=NC(=N1)N1CCOCC1)N(C)C(=O)C1=CC=CC=C1,"2,01"
Duplicate,11 342,CCCc1nc(nc(n1)N1CCOCC1)N(C)C(=O)c1ccccc1,"2,01"
Duplicate,11 343,CCCc1nc(nc(n1)N1CCOCC1)N(C)C(=O)c1ccccc1,"2,01"
Duplicate,11 344,CCCc1nc(nc(n1)N1CCOCC1)N(C)C(=O)c1ccccc1,"2,01"
Duplicate,11 345,CCCC1=NC(=NC(=N1)N1CCOCC1)N(C)C(=O)C1=CC=CC=C1,"2,01"
Duplicate,11 347,CCCC1=NC(=NC(NC(=O)C2=CC=CC=C2)=N1)N1CCOCC1,"1,61"
Duplicate,11 348,CCCc1nc(NC(=O)c2ccccc2)nc(n1)N1CCOCC1,"1,61"
Duplicate,11 349,CCCC1=NC(NC(=O)C2=CC=CC=C2)=NC(=N1)N1CCOCC1,"1,61"
Duplicate,11 350,CCCc1nc(NC(=O)c2ccccc2)nc(n1)N1CCOCC1,"1,61"
Duplicate,11 351,CCCc1nc(NC(=O)c2ccccc2)nc(n1)N1CCOCC1,"1,61"
Duplicate,11 352,CCCC1=NC(=NC(N=C(O)C2=CC=CC=C2)=N1)N1CCOCC1,"1,61"
Duplicate,11 353,CCCC1=NC(N=C(O)C2=CC=CC=C2)=NC(=N1)N1CCOCC1,"1,61"
Duplicate,11 354,CCCC1=NC(=NC(N1)=NC(=O)C1=CC=CC=C1)N1CCOCC1,"1,61"
Duplicate,11 355,CCCC1=NC(=NC(N1)=NC(=O)C1=CC=CC=C1)N1CCOCC1,"1,61"
Duplicate,11 356,CCCC1=NC(=NC(=O)C2=CC=CC=C2)N=C(N1)N1CCOCC1,"1,61"
Duplicate,11 357,CCCC1=NC(=NC(=O)C2=CC=CC=C2)N=C(N1)N1CCOCC1,"1,61"
Duplicate,11 358,CCCC1=NC(NC(=N1)N1CCOCC1)=NC(=O)C1=CC=CC=C1,"1,61"
Duplicate,11 360,CCCC1=NC(=NC(NC2=C(OC)C=CC=C2)=N1)N1CCOCC1,"3,59"
Duplicate,11 361,CCCC1=NC(=NC(NC2=CC=CC=C2OC)=N1)N1CCOCC1,"3,59"
Duplicate,11 362,CCCC1=NC(NC2=CC=CC=C2OC)=NC(=N1)N1CCOCC1,"3,59"
Duplicate,11 363,CCCc1nc(Nc2ccccc2OC)nc(n1)N1CCOCC1,"3,59"
Duplicate,11 364,CCCc1nc(Nc2ccccc2OC)nc(n1)N1CCOCC1,"3,59"
Duplicate,11 365,CCCc1nc(Nc2ccccc2OC)nc(n1)N1CCOCC1,"3,59"
Duplicate,11 366,CCCC1=NC(=NC(N1)=NC1=C(OC)C=CC=C1)N1CCOCC1,"3,59"
Duplicate,11 367,CCCC1=NC(=NC(N1)=NC1=CC=CC=C1OC)N1CCOCC1,"3,59"
Duplicate,11 368,CCCC1=NC(=NC2=C(OC)C=CC=C2)N=C(N1)N1CCOCC1,"3,59"
Duplicate,11 369,CCCC1=NC(NC(=N1)N1CCOCC1)=NC1=C(OC)C=CC=C1,"3,59"
Duplicate,11 370,CCCC1=NC(NC(=N1)N1CCOCC1)=NC1=CC=CC=C1OC,"3,59"
Duplicate,11 374,CCN(CCO)CCCOC1=CC2=NC=NC(NC3=NNC(C=C(O)NC4=C(F)C(F)=CC=C4)=C3)=C2C=C1OC,"3,50"
Duplicate,11 375,CCN(CCO)CCCOC1=CC2=NC=NC(NC3=NNC(C=C(O)NC4=CC=CC(F)=C4F)=C3)=C2C=C1OC,"3,50"
